vehicle_id,fuel_type,vehicle_type,timestamp,mq2,mq135,co2_ppm,co_ppm,nox_ppb,pm25_ugm3,temperature,humidity,aqi_status
VH005,Petrol,SUV,2026-07-24 18:57:11.213000,141.4,106.3,405.8,4.38,16.4,2.6,67.5,57.8,Safe
VH005,Petrol,SUV,2026-07-24 18:57:26.213000,188.7,140.7,522.8,0.29,13.0,0.67,66.3,55.4,Safe
VH005,Petrol,SUV,2026-07-24 18:57:41.213000,255.2,125.0,520.6,5.57,54.2,8.41,72.8,48.0,Safe
VH005,Petrol,SUV,2026-07-24 18:57:56.213000,141.7,90.6,454.7,6.86,54.0,1.69,52.5,44.9,Safe
VH005,Petrol,SUV,2026-07-24 18:58:11.213000,299.6,122.6,404.4,6.78,20.1,7.03,49.9,50.6,Safe
VH005,Petrol,SUV,2026-07-24 18:58:26.213000,247.0,252.6,423.1,0.13,57.1,11.17,71.2,64.9,Safe
VH005,Petrol,SUV,2026-07-24 18:58:41.213000,214.2,231.7,539.7,0.44,29.4,5.48,48.8,65.5,Safe
VH005,Petrol,SUV,2026-07-24 18:58:56.213000,166.4,86.9,531.9,10.56,52.1,15.96,61.3,54.6,Safe
VH005,Petrol,SUV,2026-07-24 18:59:11.213000,240.2,230.4,494.7,0.02,57.2,11.18,51.2,62.5,Safe
VH005,Petrol,SUV,2026-07-24 18:59:26.213000,139.2,174.4,512.6,0.18,59.6,7.87,78.5,48.0,Safe
VH005,Petrol,SUV,2026-07-24 18:59:41.213000,205.1,214.4,396.6,2.67,64.1,4.03,67.7,65.5,Safe
VH005,Petrol,SUV,2026-07-24 18:59:56.213000,174.9,170.8,484.4,2.74,53.7,9.63,77.8,64.7,Safe
VH005,Petrol,SUV,2026-07-24 19:00:11.213000,151.5,177.8,502.0,5.77,56.9,10.95,49.3,53.8,Safe
VH005,Petrol,SUV,2026-07-24 19:00:26.213000,235.7,214.3,523.5,3.9,41.2,3.23,55.8,47.4,Safe
VH005,Petrol,SUV,2026-07-24 19:00:41.213000,240.1,250.4,475.0,5.32,47.7,2.58,53.6,42.6,Safe
VH005,Petrol,SUV,2026-07-24 19:00:56.213000,164.0,253.8,560.8,5.57,29.1,2.39,79.8,44.4,Safe
VH005,Petrol,SUV,2026-07-24 19:01:11.213000,231.1,80.8,535.7,1.66,14.5,8.6,54.6,46.5,Safe
VH005,Petrol,SUV,2026-07-24 19:01:26.213000,238.6,138.1,418.7,5.74,24.7,5.34,79.1,52.5,Safe
VH005,Petrol,SUV,2026-07-24 19:01:41.213000,156.7,213.1,406.6,7.0,42.2,1.8,72.1,55.5,Safe
VH005,Petrol,SUV,2026-07-24 19:01:56.213000,170.7,256.0,524.6,7.31,20.8,0.39,75.4,43.1,Safe
VH005,Petrol,SUV,2026-07-24 19:02:11.213000,205.1,112.9,458.3,7.64,48.7,0.0,50.3,51.9,Safe
VH005,Petrol,SUV,2026-07-24 19:02:26.213000,283.5,216.2,392.6,9.73,37.2,16.85,51.4,63.3,Safe
VH005,Petrol,SUV,2026-07-24 19:02:41.213000,153.0,106.2,447.8,1.26,29.1,8.75,56.5,45.9,Safe
VH005,Petrol,SUV,2026-07-24 19:02:56.213000,157.8,272.6,478.1,2.32,40.9,2.85,60.4,56.0,Safe
VH005,Petrol,SUV,2026-07-24 19:03:11.213000,230.3,110.0,484.5,7.31,19.0,1.8,56.0,47.8,Safe
VH005,Petrol,SUV,2026-07-24 19:03:26.213000,148.5,125.9,509.1,7.9,49.2,8.22,52.0,53.0,Safe
VH005,Petrol,SUV,2026-07-24 19:03:41.213000,110.5,296.8,510.3,1.44,24.3,3.82,58.5,53.6,Safe
VH005,Petrol,SUV,2026-07-24 19:03:56.213000,107.4,132.9,518.7,7.89,60.5,6.57,75.0,54.7,Safe
VH005,Petrol,SUV,2026-07-24 19:04:11.213000,177.8,236.8,452.9,4.29,16.6,5.5,75.3,58.4,Safe
VH005,Petrol,SUV,2026-07-24 19:04:26.213000,109.8,234.1,465.8,3.25,25.1,4.3,68.9,40.0,Safe
VH005,Petrol,SUV,2026-07-24 19:04:41.213000,90.8,247.5,409.4,4.54,42.1,10.49,75.3,43.3,Safe
VH005,Petrol,SUV,2026-07-24 19:04:56.213000,155.4,94.2,522.4,1.33,28.9,10.42,81.5,51.0,Safe
VH005,Petrol,SUV,2026-07-24 19:05:11.213000,162.3,275.4,531.9,2.45,63.7,10.21,65.5,67.1,Safe
VH005,Petrol,SUV,2026-07-24 19:05:26.213000,116.9,280.1,494.2,2.33,42.1,1.26,56.6,51.8,Safe
VH005,Petrol,SUV,2026-07-24 19:05:41.213000,241.5,298.1,485.9,3.75,33.0,7.15,68.9,58.2,Safe
VH005,Petrol,SUV,2026-07-24 19:05:56.213000,146.6,78.3,394.4,0.85,43.3,10.6,79.9,39.0,Safe
VH005,Petrol,SUV,2026-07-24 19:06:11.213000,284.2,289.8,475.6,8.12,50.6,16.95,75.5,54.1,Safe
VH005,Petrol,SUV,2026-07-24 19:06:26.213000,152.3,131.9,453.0,10.59,14.9,6.31,72.3,50.7,Safe
VH005,Petrol,SUV,2026-07-24 19:06:41.213000,151.1,235.4,407.9,4.9,58.1,6.53,50.8,41.1,Safe
VH005,Petrol,SUV,2026-07-24 19:06:56.213000,233.4,127.4,512.4,4.53,21.2,7.55,55.4,52.2,Safe
VH005,Petrol,SUV,2026-07-24 19:07:11.213000,163.4,103.5,464.6,6.56,63.1,12.46,51.2,49.0,Safe
VH005,Petrol,SUV,2026-07-24 19:07:26.213000,213.8,280.3,487.5,1.71,55.8,0.0,61.3,67.2,Safe
VH005,Petrol,SUV,2026-07-24 19:07:41.213000,82.0,199.8,523.1,0.78,28.9,0.46,62.1,62.0,Safe
VH005,Petrol,SUV,2026-07-24 19:07:56.213000,224.0,259.4,521.6,5.34,60.6,1.06,56.9,66.7,Safe
VH005,Petrol,SUV,2026-07-24 19:08:11.213000,202.6,244.9,515.8,2.39,62.1,9.91,49.9,39.5,Safe
VH005,Petrol,SUV,2026-07-24 19:08:26.213000,185.2,144.0,387.6,0.86,42.5,1.8,77.0,43.9,Safe
VH005,Petrol,SUV,2026-07-24 19:08:41.213000,233.7,215.7,537.9,4.95,27.5,4.75,52.1,55.3,Safe
VH005,Petrol,SUV,2026-07-24 19:08:56.213000,108.2,246.1,432.7,5.86,20.9,2.34,78.9,59.1,Safe
VH005,Petrol,SUV,2026-07-24 19:09:11.213000,100.6,279.9,570.9,5.24,10.6,2.2,53.5,48.4,Safe
VH005,Petrol,SUV,2026-07-24 19:09:26.213000,216.2,165.6,443.1,8.21,14.8,3.3,49.1,50.1,Safe
VH005,Petrol,SUV,2026-07-24 19:09:41.213000,137.0,138.0,477.0,3.29,19.6,9.42,66.2,45.1,Safe
VH005,Petrol,SUV,2026-07-24 19:09:56.213000,138.3,124.5,544.2,6.44,38.0,11.37,78.5,48.1,Safe
VH005,Petrol,SUV,2026-07-24 19:10:11.213000,134.1,191.2,520.7,3.8,35.1,6.36,58.3,44.5,Safe
VH005,Petrol,SUV,2026-07-24 19:10:26.213000,289.3,225.9,559.1,12.03,64.1,13.34,71.5,54.8,Safe
VH005,Petrol,SUV,2026-07-24 19:10:41.213000,115.0,211.8,503.6,2.41,48.5,2.0,72.3,48.8,Safe
VH005,Petrol,SUV,2026-07-24 19:10:56.213000,178.6,183.3,508.6,5.53,12.7,0.73,63.4,59.8,Safe
VH005,Petrol,SUV,2026-07-24 19:11:11.213000,128.0,100.8,476.7,0.65,58.7,12.13,65.4,51.4,Safe
VH005,Petrol,SUV,2026-07-24 19:11:26.213000,145.3,306.9,432.9,3.49,58.2,5.26,52.8,67.4,Safe
VH005,Petrol,SUV,2026-07-24 19:11:41.213000,199.8,220.8,541.8,2.17,59.4,11.57,71.9,62.1,Safe
VH005,Petrol,SUV,2026-07-24 19:11:56.213000,226.8,203.4,552.6,0.46,13.2,5.32,62.9,43.5,Safe
VH005,Petrol,SUV,2026-07-24 19:12:11.213000,146.2,119.5,569.9,5.34,39.7,11.04,66.3,40.5,Safe
VH005,Petrol,SUV,2026-07-24 19:12:26.213000,239.6,229.2,428.7,3.05,46.7,9.22,56.0,65.7,Safe
VH005,Petrol,SUV,2026-07-24 19:12:41.213000,227.6,225.4,552.8,4.29,30.3,1.06,51.2,51.4,Safe
VH005,Petrol,SUV,2026-07-24 19:12:56.213000,101.7,142.2,511.5,1.99,66.2,5.89,68.0,57.0,Safe
VH005,Petrol,SUV,2026-07-24 19:13:11.213000,199.8,167.3,458.4,4.39,28.9,1.77,56.6,65.5,Safe
VH005,Petrol,SUV,2026-07-24 19:13:26.213000,120.0,258.8,450.2,2.19,24.5,4.24,55.7,68.5,Safe
VH005,Petrol,SUV,2026-07-24 19:13:41.213000,234.0,127.7,430.8,3.77,62.3,10.71,76.3,61.8,Safe
VH005,Petrol,SUV,2026-07-24 19:13:56.213000,202.7,208.7,556.6,6.93,14.5,3.29,47.4,60.8,Safe
VH005,Petrol,SUV,2026-07-24 19:14:11.213000,221.8,228.8,524.5,0.84,62.4,4.95,52.4,64.6,Safe
VH005,Petrol,SUV,2026-07-24 19:14:26.213000,237.8,224.5,409.9,2.5,36.9,9.57,51.3,56.0,Safe
VH005,Petrol,SUV,2026-07-24 19:14:41.213000,150.3,183.5,415.0,3.48,47.6,9.26,63.7,50.8,Safe
VH005,Petrol,SUV,2026-07-24 19:14:56.213000,132.6,281.8,396.2,3.69,59.1,10.69,75.6,61.7,Safe
VH005,Petrol,SUV,2026-07-24 19:15:11.213000,199.1,143.6,503.5,5.86,27.8,2.46,71.4,50.1,Safe
VH005,Petrol,SUV,2026-07-24 19:15:26.213000,98.3,244.6,435.4,4.87,46.2,8.38,64.4,40.7,Safe
VH005,Petrol,SUV,2026-07-24 19:15:41.213000,174.9,266.5,468.6,1.13,24.0,6.68,53.7,65.9,Safe
VH005,Petrol,SUV,2026-07-24 19:15:56.213000,193.2,215.1,521.4,3.65,46.8,1.7,73.6,44.6,Safe
VH005,Petrol,SUV,2026-07-24 19:16:11.213000,169.5,147.0,478.5,6.87,37.8,0.28,55.9,44.6,Safe
VH005,Petrol,SUV,2026-07-24 19:16:26.213000,204.3,134.6,501.7,4.34,41.5,10.5,74.9,50.6,Safe
VH005,Petrol,SUV,2026-07-24 19:16:41.213000,185.5,280.8,456.8,7.52,36.0,0.84,61.4,39.8,Safe
VH005,Petrol,SUV,2026-07-24 19:16:56.213000,251.1,188.2,409.6,7.34,55.9,2.4,78.6,45.9,Safe
VH005,Petrol,SUV,2026-07-24 19:17:11.213000,171.3,198.9,476.0,7.68,54.0,3.61,80.4,39.2,Safe
VH005,Petrol,SUV,2026-07-24 19:17:26.213000,135.4,164.9,530.2,7.79,40.6,8.99,65.4,62.8,Safe
VH005,Petrol,SUV,2026-07-24 19:17:41.213000,101.7,106.4,462.5,1.27,29.7,5.52,66.6,53.8,Safe
VH005,Petrol,SUV,2026-07-24 19:17:56.213000,162.7,93.3,518.9,7.54,20.8,6.19,70.5,46.3,Safe
VH005,Petrol,SUV,2026-07-24 19:18:11.213000,156.6,276.1,465.5,3.88,62.9,7.3,79.8,61.9,Safe
VH005,Petrol,SUV,2026-07-24 19:18:26.213000,188.6,301.1,549.1,2.46,22.2,9.81,79.4,42.3,Safe
VH005,Petrol,SUV,2026-07-24 19:18:41.213000,128.0,284.1,522.4,3.84,67.7,9.79,80.0,67.3,Safe
VH005,Petrol,SUV,2026-07-24 19:18:56.213000,154.3,276.7,480.4,4.93,29.2,10.51,68.6,46.8,Safe
VH005,Petrol,SUV,2026-07-24 19:19:11.213000,251.7,162.2,389.9,0.2,33.8,12.55,70.0,56.0,Safe
VH005,Petrol,SUV,2026-07-24 19:19:26.213000,254.6,289.2,518.7,5.79,45.6,6.7,63.6,49.4,Safe
VH005,Petrol,SUV,2026-07-24 19:19:41.213000,235.0,149.9,446.1,1.81,30.6,5.02,58.1,52.2,Safe
VH005,Petrol,SUV,2026-07-24 19:19:56.213000,314.1,366.7,713.2,9.98,96.5,20.2,89.3,53.0,Moderate
VH005,Petrol,SUV,2026-07-24 19:20:11.213000,186.9,196.6,496.1,0.82,64.1,10.43,67.6,53.9,Safe
VH005,Petrol,SUV,2026-07-24 19:20:26.213000,215.0,286.6,436.9,0.23,33.0,2.0,80.2,55.7,Safe
VH005,Petrol,SUV,2026-07-24 19:20:41.213000,186.1,172.2,460.6,2.86,38.5,1.36,82.0,42.6,Safe
VH005,Petrol,SUV,2026-07-24 19:20:56.213000,298.9,332.8,675.0,9.49,87.9,16.98,86.8,45.2,Moderate
VH005,Petrol,SUV,2026-07-24 19:21:11.213000,304.6,355.3,733.2,9.92,96.1,17.91,88.5,46.5,Moderate
VH005,Petrol,SUV,2026-07-24 19:21:26.213000,153.4,292.2,440.0,0.51,59.9,3.49,80.1,54.1,Safe
VH005,Petrol,SUV,2026-07-24 19:21:41.213000,146.5,204.6,484.2,1.49,44.9,7.34,62.8,54.9,Safe
VH005,Petrol,SUV,2026-07-24 19:21:56.213000,93.5,225.2,468.3,7.13,67.3,1.35,66.3,59.3,Safe
VH005,Petrol,SUV,2026-07-24 19:22:11.213000,271.3,336.5,663.1,9.65,83.8,15.57,84.8,54.6,Moderate
VH005,Petrol,SUV,2026-07-24 19:22:26.213000,153.2,95.6,447.0,3.45,13.5,4.02,78.8,39.2,Safe
VH005,Petrol,SUV,2026-07-24 19:22:41.213000,302.1,361.6,712.3,10.74,92.9,18.95,89.7,60.6,Moderate
VH006,Petrol,Motorcycle,2026-07-24 18:36:41.213000,73.4,96.3,436.7,3.29,36.8,4.87,62.4,53.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:36:56.213000,98.1,173.9,368.1,2.29,3.7,3.46,53.4,47.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:37:11.213000,82.9,196.9,405.3,1.59,39.2,2.98,58.6,63.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:37:26.213000,147.2,209.8,356.7,0.53,10.8,3.76,66.8,52.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:37:41.213000,115.8,84.6,514.5,2.79,38.6,7.7,63.0,71.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:37:56.213000,113.4,195.9,453.9,2.84,40.3,2.97,71.0,64.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:38:11.213000,159.3,185.4,434.0,3.18,27.5,4.72,51.4,64.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:38:26.213000,142.4,89.3,413.7,1.28,33.2,7.48,44.8,62.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:38:41.213000,78.9,71.0,512.6,3.98,9.6,3.2,60.0,44.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:38:56.213000,164.6,108.9,418.9,5.56,27.3,7.37,42.6,43.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:39:11.213000,117.1,94.5,470.9,1.84,21.8,3.61,54.2,68.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:39:26.213000,180.5,95.2,421.3,3.34,25.7,0.92,48.0,50.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:39:41.213000,177.7,184.7,456.6,6.01,34.0,7.57,45.9,60.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:39:56.213000,109.1,172.2,369.0,3.41,14.5,4.51,42.9,50.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:40:11.213000,92.8,116.8,486.7,0.79,27.3,2.37,69.7,45.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:40:26.213000,123.4,92.4,488.1,4.92,11.0,6.14,42.6,43.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:40:41.213000,131.6,126.9,502.4,4.65,43.0,0.38,57.1,45.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:40:56.213000,80.4,146.9,409.7,1.81,34.5,2.76,49.3,45.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:41:11.213000,174.4,108.8,398.6,5.52,28.3,1.06,49.5,56.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:41:26.213000,183.9,114.8,401.5,5.33,47.7,2.98,66.3,46.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:41:41.213000,108.4,171.9,396.0,0.65,45.0,1.84,68.6,60.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:41:56.213000,110.6,81.2,411.5,3.17,9.5,5.17,70.1,55.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:42:11.213000,149.1,194.2,436.0,5.46,23.5,1.05,73.6,56.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:42:26.213000,147.2,164.3,415.0,3.27,25.3,6.43,65.6,48.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:42:41.213000,108.9,70.6,414.3,4.54,31.1,3.11,51.7,64.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:42:56.213000,258.6,182.9,364.0,3.18,41.5,8.05,47.0,67.5,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:43:11.213000,101.7,134.1,478.8,5.14,44.0,5.02,49.8,58.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:43:26.213000,128.1,123.3,450.2,4.83,7.4,3.79,73.3,70.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:43:41.213000,108.4,182.5,417.4,3.28,16.8,2.16,47.3,52.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:43:56.213000,174.8,135.1,367.1,2.78,39.5,4.98,42.7,57.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:44:11.213000,87.8,148.6,401.3,2.39,27.1,3.24,63.0,70.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:44:26.213000,154.5,97.1,453.5,5.11,26.0,13.49,58.3,45.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:44:41.213000,150.7,181.8,439.5,2.33,28.7,8.69,50.4,54.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:44:56.213000,178.1,205.6,498.5,9.35,23.6,13.68,49.3,60.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:45:11.213000,190.8,188.3,403.8,4.98,32.5,6.53,68.6,48.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:45:26.213000,93.5,125.8,452.5,2.14,44.2,1.26,67.8,68.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:45:41.213000,219.4,138.0,441.3,5.45,32.4,14.31,66.8,41.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:45:56.213000,152.2,170.1,505.9,4.95,15.9,6.5,42.2,58.5,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:46:11.213000,124.2,99.1,481.1,7.8,29.5,13.19,73.2,64.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:46:26.213000,173.9,88.7,480.2,2.16,7.4,0.0,43.6,72.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:46:41.213000,109.2,192.6,423.3,1.12,42.8,7.71,69.3,44.5,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:46:56.213000,95.3,129.0,365.4,6.24,23.6,0.0,47.4,54.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:47:11.213000,183.0,115.9,407.8,1.28,43.2,6.72,66.8,65.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:47:26.213000,216.3,195.4,458.6,10.68,21.1,12.83,47.0,72.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:47:41.213000,191.5,152.3,466.4,4.8,25.6,3.74,49.0,62.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:47:56.213000,71.5,175.2,411.3,1.87,42.2,1.37,61.7,60.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:48:11.213000,156.0,191.5,363.6,1.65,27.0,4.84,43.6,68.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:48:26.213000,114.0,161.3,375.6,4.58,31.6,3.5,75.9,58.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:48:41.213000,135.8,121.5,510.3,0.24,36.7,6.27,59.1,47.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:48:56.213000,109.7,81.2,492.7,0.13,35.4,6.77,62.0,71.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:49:11.213000,97.3,180.7,487.0,4.08,22.1,8.04,53.4,49.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:49:26.213000,164.6,168.4,396.6,1.65,10.9,3.71,66.7,43.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:49:41.213000,105.8,149.9,413.3,4.56,7.1,2.53,46.5,61.5,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:49:56.213000,145.6,114.1,485.8,0.0,35.4,7.11,61.5,64.5,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:50:11.213000,119.9,83.3,378.9,2.98,13.1,6.94,51.6,69.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:50:26.213000,161.2,122.0,479.4,0.19,25.1,8.69,42.9,60.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:50:41.213000,137.8,110.2,435.2,3.85,25.9,5.35,55.8,50.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:50:56.213000,127.7,205.1,473.8,5.3,16.3,0.56,40.2,67.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:51:11.213000,199.5,122.9,394.6,0.17,34.4,6.53,72.9,54.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:51:26.213000,114.4,167.3,401.4,3.14,34.4,2.48,45.2,62.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:51:41.213000,127.6,206.6,445.3,1.39,37.0,4.96,59.0,51.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:51:56.213000,98.5,119.6,384.3,1.16,39.2,1.91,63.9,46.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:52:11.213000,189.7,210.7,461.1,2.69,42.2,3.27,75.2,63.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:52:26.213000,100.4,100.1,476.4,2.25,33.1,3.11,57.3,45.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:52:41.213000,109.3,149.8,391.6,0.62,40.5,5.93,51.1,42.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:52:56.213000,148.5,201.9,498.5,0.47,37.1,3.23,56.1,58.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:53:11.213000,73.4,110.0,457.6,1.33,18.7,6.69,43.1,43.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:53:26.213000,162.0,114.9,443.5,4.18,15.2,6.17,75.4,58.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:53:41.213000,178.0,114.0,393.6,0.59,8.4,6.91,49.5,70.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:53:56.213000,128.6,205.5,401.6,1.62,35.4,4.93,56.1,68.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:54:11.213000,113.5,127.0,462.4,4.2,10.0,5.86,47.3,58.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:54:26.213000,154.6,105.0,499.1,4.67,41.2,3.69,72.2,42.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:54:41.213000,129.9,164.7,484.1,2.92,43.0,4.43,59.4,65.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:54:56.213000,85.2,182.4,433.4,5.43,32.6,2.34,43.5,65.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:55:11.213000,175.3,153.3,421.7,0.83,38.1,7.09,45.2,43.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:55:26.213000,180.3,67.8,488.4,1.8,26.7,1.02,53.0,50.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:55:41.213000,115.8,131.8,489.8,1.92,17.9,3.49,59.3,61.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:55:56.213000,128.8,108.9,517.6,3.79,3.8,5.15,51.5,45.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:56:11.213000,117.0,179.3,413.7,5.02,6.7,4.71,46.1,52.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:56:26.213000,141.8,115.0,463.1,1.7,11.0,1.98,44.0,44.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:56:41.213000,160.1,143.0,438.1,1.6,33.1,6.61,50.6,50.4,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:56:56.213000,83.4,137.8,441.3,4.96,44.0,2.83,67.4,64.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:57:11.213000,156.4,124.4,366.4,2.73,36.9,1.25,68.4,54.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:57:26.213000,146.4,197.6,418.5,3.67,40.7,6.05,61.1,60.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:57:41.213000,145.3,154.0,483.1,1.06,39.3,4.3,57.6,54.8,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:57:56.213000,138.4,165.6,500.5,7.83,29.0,14.38,68.4,68.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:58:11.213000,177.4,202.9,446.0,1.75,25.3,6.64,53.4,49.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:58:26.213000,151.7,173.7,463.6,6.24,30.2,0.34,62.4,62.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:58:41.213000,85.7,90.0,437.8,2.94,17.3,5.23,66.7,44.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:58:56.213000,131.9,119.4,426.2,5.45,36.5,6.34,51.3,51.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:59:11.213000,155.2,110.1,444.2,4.75,16.2,2.71,53.3,62.1,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:59:26.213000,166.2,134.7,428.3,1.28,9.2,0.0,73.7,44.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:59:41.213000,157.8,114.4,360.4,6.34,46.6,7.25,52.7,58.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 18:59:56.213000,121.2,140.8,392.7,0.67,8.4,1.74,41.9,56.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:00:11.213000,74.7,184.9,407.9,4.43,24.6,6.96,69.0,44.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:00:26.213000,83.7,109.1,504.0,0.43,25.9,7.41,74.0,45.9,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:00:41.213000,140.7,116.1,512.8,3.02,25.7,1.29,48.8,56.3,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:00:56.213000,79.8,168.8,444.6,5.51,10.4,5.67,43.2,50.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:01:11.213000,135.8,133.6,390.2,5.52,23.7,4.47,55.5,58.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:01:26.213000,133.0,68.1,498.5,3.57,16.7,5.87,46.7,50.5,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:01:41.213000,104.6,192.6,397.4,1.09,48.0,2.54,65.6,58.6,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:01:56.213000,80.8,89.9,416.5,2.66,17.1,5.38,51.8,66.7,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:02:11.213000,144.5,102.7,460.2,5.37,13.9,8.02,54.3,60.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:02:26.213000,163.8,101.4,504.3,2.93,18.0,0.69,61.7,57.0,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:02:41.213000,106.8,138.0,488.4,4.7,28.0,6.52,71.1,66.2,Safe
VH006,Petrol,Motorcycle,2026-07-24 19:02:56.213000,142.1,182.4,481.7,0.31,37.5,6.43,59.2,65.0,Safe
